filename,reason
t_000059.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000101.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000103.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
s_000102_12.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000105.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000107.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000109.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000115.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000117.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000117_28.jpg,"film clip insert (Haxan, B. Christensen 1922) shown as cutaway illustration; not Eco's apartment"
t_000121.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000123.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000125.jpg,"film clip insert (Haxan, B. Christensen 1922) shown as cutaway illustration; not Eco's apartment"
t_000127.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000129.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000131.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
s_000131_48.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000133.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000137.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000145.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000145_96.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000147.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000149.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000151.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000153.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000155.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000157_16.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000203.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000205.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000209.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
s_000208_32.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000211.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000213.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
s_000213_00.jpg,"chapter title card (Eredita / Heritage), no shelf"
t_000219.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000219_76.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000227_44.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000231.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000231_52.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000233.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000237.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000239.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000241.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000243.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000245.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
s_000247_68.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
s_000249_88.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000251.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
s_000251_64.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000253.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000255.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000257.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000301.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
t_000303.jpg,"film clip insert (The Kid, C. Chaplin 1921) shown as cutaway illustration; not Eco's apartment"
s_000303_12.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000307.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000309.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000311.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000311_88.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000323.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000323_64.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000325.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000327.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000329.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000329_92.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000335_52.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000337.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000343.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000345.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000347.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000349.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
s_000348_08.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000351.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000353.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000355.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000357.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000359.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000401.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000405.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000404_64.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000407.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000409_68.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000411.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000413.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000415.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
s_000414_20.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000417.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000419.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000421.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000423.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000427.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000433.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000435.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000437.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000439.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000441.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000449.jpg,"talking-head interview shot; any background shelving/glass cabinet is decorative, far out of focus, and not legible"
t_000505.jpg,wide shot of statue and open doorway (piano visible beyond); no shelf clearly resolved
s_000504_40.jpg,wide shot of statue and open doorway (piano visible beyond); no shelf clearly resolved
t_000507.jpg,transitional walking frame entering the corridor; a shelf is only a barely-visible blurred sliver ahead
t_000625.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000627.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000639.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000647.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000651.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000655.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
t_000701.jpg,"flagged dark (mean luminance <25/255); black frame or near-black transition, no legible content"
