filename,reason
s_000119_24.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000125.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000127.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000127_96.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000133.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000132_28.jpg,"talking-head interview coverage, no shelves visible"
t_000135.jpg,"talking-head interview coverage, no shelves visible"
s_000135_44.jpg,"talking-head interview coverage, no shelves visible"
t_000137.jpg,"talking-head interview coverage, no shelves visible"
t_000139.jpg,"talking-head interview coverage, no shelves visible"
s_000139_28.jpg,"talking-head interview coverage, no shelves visible"
t_000141.jpg,"talking-head interview coverage, no shelves visible"
t_000143.jpg,"talking-head interview coverage, no shelves visible"
t_000147.jpg,"talking-head interview coverage, no shelves visible"
t_000149.jpg,"talking-head interview coverage, no shelves visible"
t_000157.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
s_000156_68.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000159.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000201.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000203.jpg,"talking-head close-up; open manuscript/book visible on shelf behind, angle/focus prevents reading"
t_000215.jpg,close-up of a closed book with a film-negative strip laid on top (recurring prop); no spine text visible
t_000217.jpg,"talking-head interview coverage, no shelves visible"
s_000217_52.jpg,"talking-head; open manuscript/book on shelf in soft-focus background, not legible"
s_000223_96.jpg,"talking-head close-up, no shelf in frame"
t_000225.jpg,"talking-head interview coverage, no shelves visible"
t_000229.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000231.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000233.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
s_000233_24.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000235.jpg,"talking-head close-up on white sofa, no legible shelf/book"
t_000237.jpg,"talking-head close-up on white sofa, no legible shelf/book"
t_000239.jpg,"talking-head close-up on white sofa, no legible shelf/book"
s_000239_16.jpg,"talking-head close-up on white sofa; small book in Eco's hand (recurring prop), spine not legible"
t_000241.jpg,"talking-head close-up on white sofa, no legible shelf/book"
s_000240_28.jpg,"talking-head close-up on white sofa; small book in Eco's hand (recurring prop), spine not legible"
s_000240_72.jpg,"talking-head close-up on white sofa; small book in Eco's hand (recurring prop), spine not legible"
t_000243.jpg,"talking-head close-up on white sofa, no legible shelf/book"
s_000243_76.jpg,"talking-head close-up on white sofa; small book in Eco's hand (recurring prop), spine not legible"
t_000245.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000247.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000249.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000251.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000250_44.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000251_76.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000253.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000253_04.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000255.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000257.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000259.jpg,"talking-head close-up, background out of focus, no legible shelf"
t_000301.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000303.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000305.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000307.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000307_64.jpg,"talking-head interview coverage, no shelves visible"
t_000311.jpg,"talking-head close-up, background out of focus, no legible shelf"
t_000313.jpg,"talking-head close-up, background out of focus, no legible shelf"
t_000315.jpg,"talking-head close-up, background out of focus, no legible shelf"
t_000317.jpg,"talking-head close-up, background out of focus, no legible shelf"
t_000319.jpg,"talking-head close-up, background out of focus, no legible shelf"
t_000323.jpg,"talking-head close-up (garden setting), no shelf in frame"
s_000329_72.jpg,"talking-head close-up (garden setting), no shelf in frame"
t_000331.jpg,"talking-head close-up (garden setting), no shelf in frame"
t_000333.jpg,"talking-head close-up (garden setting), no shelf in frame"
t_000335.jpg,"talking-head close-up (garden setting), no shelf in frame"
s_000337_96.jpg,"talking-head close-up (garden setting), no shelf in frame"
t_000339.jpg,"talking-head close-up (garden setting), no shelf in frame"
t_000345.jpg,"talking-head close-up (garden setting), no shelf in frame"
t_000357.jpg,"talking-head interview coverage, no shelves visible"
s_000357_44.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000359.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000401.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
s_000401_72.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000403.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000402_56.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000403_68.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000405.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000405_00.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000405_96.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000407.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000407_88.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000409.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000411.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000411_12.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000413.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
s_000413_76.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000415.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000417.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000421.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000423.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000425.jpg,"archival/found-footage insert (silent film 'Dante's Hell' 1911, 'Interplanetary Revolution' USSR 1924, or 2015 Mosul-museum destruction news footage); not Eco's apartment, no shelves"
t_000427.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
s_000426_08.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000429.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000431.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000433.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
s_000435_44.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000439.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000441.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000447.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000449.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000451.jpg,"talking-head close-up; glass display cabinet with objects visible, out of focus, no legible shelf"
t_000453.jpg,"transition shot: plaster statue fills foreground, distant shelving in adjoining room too small/out of focus to read"
t_000503.jpg,hallway wall of framed photographs/prints and a mirror; no bookshelf in this frame
t_000613.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000615.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000627.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000635.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000639.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000643.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
t_000649.jpg,"black section title-card (Ricordare/Dimenticare/Rivoluzione/Dio/Biblioteca bumpers, or end credits), no shelves"
