filename,reason
t_005148.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005150.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
s_005151_83.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005152.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005154.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005156.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005158.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005200.jpg,"archival engraving/illustration (Robert Fludd cosmology diagrams), not a shelf"
t_005202.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005204.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005206.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005208.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005210.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005212.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005214.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005216.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005218.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005220.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005222.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005224.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005226.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005228.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005232.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005234.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005236.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005238.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005240.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005242.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005244.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005246.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005248.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005250.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005252.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005254.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
s_005255_79.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005256.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005258.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
s_005258_12.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005300.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005302.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005304.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005306.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005308.jpg,"archival animated illustration (Robert Fludd segment), not a shelf"
t_005318.jpg,close-up on speaker's face; same shelf as t_005312.jpg but no new legible spines
t_005320.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
s_005323_58.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005324.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005326.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005328.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005330.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005332.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005340.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005346.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005350.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005354.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005358.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
s_005358_58.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
s_005359_46.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005402.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
s_005402_12.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005404.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005406.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005410.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005412.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005414.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005416.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005418.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005422.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
s_005422_17.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005424.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005426.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005432.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
s_005432_71.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005434.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005438.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005440.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005444.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005446.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005448.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005450.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005452.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005454.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005456.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005458.jpg,"archive/interview footage (recorder player, Fludd cutout illustration, legendary-lands narration), no shelf visible"
t_005502.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005504.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005506.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005508.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
s_005515_12.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005516.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005518.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005520.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005522.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
s_005523_50.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005524.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
s_005525_83.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005528.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
s_005529_29.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005530.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005532.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005534.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005536.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005538.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005540.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005542.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005544.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005546.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005548.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005550.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005552.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005554.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005556.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005558.jpg,"archival illustration (antique map, zodiac-man engraving) and interview panel, no shelf visible"
t_005600.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
s_005600_67.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005602.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005604.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
s_005605_96.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005606.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005608.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
s_005611_21.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005616.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005618.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005620.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005626.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005630.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005632.jpg,"interview panel / blurry armillary-sphere and out-of-focus background shelf, not legible"
t_005640.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005642.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005644.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005646.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005648.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005650.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005652.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005654.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005656.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005658.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005700.jpg,"archival TV talk-show panel footage (Umberto Eco discussion), no shelf visible"
t_005708.jpg,"archival title card ('dagli scritti di Umberto Eco'), not a shelf"
t_005710.jpg,"archival title card ('dagli scritti di Umberto Eco'), not a shelf"
s_005716_00.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005716.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005718.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005720.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005722.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005724.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005726.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005728.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005730.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005732.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005734.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005736.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005737_38.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005738.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005740.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005742.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005744.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005746.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005748.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005750.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005751_29.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005752.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005754.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005756.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005758.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005800.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005802.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005804.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005806.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005807_54.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005812.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005818.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005819_83.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005820.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005822.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005824.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005826.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005827_38.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005827_58.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005828.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005830.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005832.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005832_17.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005834.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005838.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005840.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005842.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005844.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005846.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005850.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005852.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005854.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005856.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005858.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005900.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005902.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005904.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005906.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005908.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005910.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005911_17.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005912.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005914.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005916.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005918.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005918_50.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005920.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005922.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005924.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005926.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005927_42.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005928.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005930.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005932.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005934.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005936.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005938.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005944.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005948.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005948_54.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005950.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005952.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005953_21.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005954.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
t_005956.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
s_005959_67.jpg,"dramatized reading segment in a university law library (different location, not Eco's apartment) and archival Shakespeare/Bacon facsimile pages and cartoon illustration"
