filename,reason
t_003532.jpg,"hand-drawn caricature sketch sheet, same as above, no books"
t_003534.jpg,"hand-drawn caricature sketch sheet (""Vicerto Eco"" wordplay cartoons), no books"
t_003536.jpg,"hand-drawn caricature sketch sheet, same as above, no books"
t_003538.jpg,"hand-drawn caricature sketch sheet (""Umberto Eco"" wordplay cartoons), no books"
t_003542.jpg,"printed Spanish-language comic strip (Club Turati, TV satire dialogue), no books"
t_003544.jpg,"printed Spanish-language comic strip, same as above, no books"
t_003546.jpg,"printed Spanish-language comic strip, signed ""Umberto Eco"" in panel, no books"
t_003548.jpg,"framed dedication cartoon signed ""Quino 2012"" (Joaquin Salvador Lavado), no books"
t_003552.jpg,"framed dedication cartoon signed ""Quino 2012"", same as above, no books"
t_003554.jpg,"framed dedication cartoon signed ""Quino 2012"", same as above, no books"
t_003556.jpg,"framed ink caricature drawing (close-up, artist signature), no books"
t_003558.jpg,"framed ink caricature drawing, same as above, no books"
s_003558_75.jpg,"framed ink caricature drawing, same as above, no books"
t_003602.jpg,"watercolor caricature illustration (falling/tumbling figures playing clarinet), editorial insert, no books"
t_003604.jpg,"watercolor caricature illustration, same as above, no books"
t_003606.jpg,"grand Baroque library hall (statue, elaborate shelving), wide shot, spines too distant to read"
t_003608.jpg,"grand Baroque library hall, angled close shelf shot, spines too small/blurred to read confidently"
s_003611_08.jpg,"grand Baroque library hall, steep diagonal shelf shot, spines too small/angled to read confidently"
t_003614.jpg,"Eco outdoor interview (garden, blue shirt), no books"
t_003622.jpg,"editorial title card ""dagli scritti di Umberto Eco"" on marbled endpaper with Ex Libris bookplate, no shelf/spine"
t_003624.jpg,"editorial title card, same as above plus credit ""Niccolo Ferrero in Come inizia, come finisce"", no shelf/spine"
s_003629_67.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003632.jpg,"brick building exterior, young man on balcony, same as above, no books"
t_003634.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003636.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003638.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003642.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003644.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003646.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003648.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003652.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003656.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
t_003658.jpg,"brick building exterior, young man on balcony (narrator vignette), no books"
s_003701_08.jpg,"narrator (blue shirt) on balcony overlooking Milan street, no books"
t_003702.jpg,"narrator on balcony, close-up speaking to camera, no books"
t_003704.jpg,"narrator on balcony, close-up speaking, no books"
t_003706.jpg,"narrator walking indoors away from camera, no books"
s_003706_71.jpg,"narrator walking indoors away from camera, no books"
t_003708.jpg,"empty theater stage with two pedestals/podiums, no books"
t_003712.jpg,"empty theater stage with two pedestals, no books"
t_003718.jpg,"narrator close-up in theater seating, no books"
t_003722.jpg,"narrator close-up in theater seating, no books"
t_003728.jpg,"narrator seated in empty theater, wide shot, no books"
t_003732.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003734.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003736.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003738.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003742.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
s_003742_00.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003744.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003746.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003748.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003752.jpg,"narrator in empty theater seating/balcony (blue shirt), no books"
t_003754.jpg,"narrator in theater balcony gesturing toward stage pedestals, no books"
t_003756.jpg,"narrator in theater balcony, same as above, no books"
t_003758.jpg,"narrator in theater balcony, same as above, no books"
t_003802.jpg,"narrator in theater balcony, same as above, no books"
t_003804.jpg,"narrator in theater balcony overlooking stage, no books"
t_003806.jpg,"narrator in theater balcony overlooking stage, no books"
t_003808.jpg,"decorative glowing book-lamp prop (fanned blank pages, no text), narrator's hands, no legible spine/title"
s_003808_12.jpg,"decorative glowing book-lamp prop, wood cover, no text, no legible spine/title"
t_003812.jpg,"decorative glowing book-lamp prop, same as above, no legible spine/title"
t_003814.jpg,"decorative glowing book-lamp prop, narrator standing over it, no legible spine/title"
t_003816.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003818.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003822.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003824.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003826.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003828.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003832.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003834.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003836.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003838.jpg,"narrator handling glowing book-lamp prop / theater podium scene, no legible books"
t_003842.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003844.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003846.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003848.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003852.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003856.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003904.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003912.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003914.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003916.jpg,"narrator segment (theater podium/book-lamp prop, then mural-wall interview), no legible books"
t_003918.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
s_003921_17.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003922.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003924.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003926.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003928.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003932.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003934.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003936.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003938.jpg,"mural-wall interview / university study-room scene / archival Eco interview close-up, no legible books"
t_003944.jpg,"archival Eco interview close-up, no shelves visible"
t_003946.jpg,"archival Eco interview close-up, no shelves visible"
t_003948.jpg,"archival Eco interview close-up, no shelves visible"
t_003952.jpg,"archival Eco interview close-up, no shelves visible"
t_003954.jpg,"archival Eco interview close-up, no shelves visible"
t_003958.jpg,"comic-book content page (Italian superhero comic panel), not book spines"
t_003402.jpg,"university lecture hall panel scene, no legible books"
s_003025_50.jpg,"Bologna station massacre memorial clock plaque (exterior), not a book"
s_003030_00.jpg,"archival aerial footage of 1980 Bologna station bombing aftermath, no books"
s_003101_88.jpg,"Bologna Centrale station interior, victims memorial wall, no books"
s_003109_33.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
s_003230_58.jpg,"antique book open to content page with map, hands turning pages, not spine/shelf"
s_003245_54.jpg,"children's picture book (Talpa/mole story) open to content pages, not spine/shelf"
t_003000.jpg,"grand baroque library establishing shot (busts, globes, fresco walls), no legible shelf/spines"
t_003002.jpg,"grand baroque library establishing shot (busts, globes, fresco walls), no legible shelf/spines"
t_003006.jpg,"grand baroque library establishing shot (busts, globes, fresco walls), no legible shelf/spines"
t_003016.jpg,"same antique shelf row as t_003012.jpg, rack-focus blurred, no new legible text"
t_003022.jpg,"transitional out-of-focus blur between shots, no legible text"
t_003024.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
t_003030.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
t_003032.jpg,"archival footage, military marching band in courtyard, no books"
t_003034.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
t_003042.jpg,"archival footage, military marching band in courtyard, no books"
t_003046.jpg,"archival footage, military marching band in courtyard, no books"
t_003048.jpg,"archival footage, marching soldiers in courtyard, no books"
t_003050.jpg,"archival footage, marching soldiers, brick barracks building, no books"
t_003052.jpg,"archival footage, soldier running/waving cap in courtyard, no books"
t_003054.jpg,"archival footage, sentry soldier at gate, no books"
t_003056.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
t_003058.jpg,"Bologna Centrale station interior, victims memorial wall, no books"
t_003102.jpg,"Bologna Centrale station interior, victims memorial wall, no books"
t_003104.jpg,"Bologna Centrale station interior, victims memorial wall, no books"
t_003106.jpg,"Bologna Centrale station interior, victims memorial wall, no books"
t_003110.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
t_003112.jpg,"archival Eco interview close-up (yellow damask wallpaper), no shelves visible"
t_003114.jpg,"archival black-and-white WWI-era footage, soldiers marching, no books"
t_003122.jpg,"archival Eco TV interview, blue background/red vest, no shelves visible"
t_003130.jpg,"archival Spanish TV interview (Hora Clave 9, Umberto Eco lower-third), no shelves visible"
t_003200.jpg,"convex mirror reflecting distant blurred bookshelf, far too distorted/small to read"
t_003210.jpg,"silhouetted figure at bright window, blurred bookshelf in background, unreadable"
t_003226.jpg,"same silhouetted-figure-at-window shot as t_003210.jpg, unreadable"
t_003230.jpg,"antique atlas open to map content page, hands turning pages, not spine/shelf"
t_003232.jpg,"antique atlas open to map content page, not spine/shelf"
t_003234.jpg,"antique atlas/book pages being turned, not spine/shelf"
t_003236.jpg,"handwritten Hebrew/Syriac manuscript content page, not spine/shelf"
t_003238.jpg,"handwritten Hebrew/Syriac manuscript content page, not spine/shelf"
t_003240.jpg,"handwritten manuscript content page being turned, not spine/shelf"
t_003242.jpg,"printed Latin/Spanish text content page, not spine/shelf"
t_003244.jpg,"grandmother reading picture book to child on sofa, foreground books blurred/bokeh, no legible spines"
t_003250.jpg,"same scene, grandmother reading picture book to child, no legible spines"
t_003300.jpg,"children's picture book (Talpa/mole story) open content pages, not spine/shelf"
t_003320.jpg,"present-day Eco interview close-up (red chair, blurred background), no shelves visible"
t_003330.jpg,"present-day Eco interview close-up (red chair, blurred background), no shelves visible"
t_003340.jpg,"present-day Eco interview close-up (red chair, blurred background), no shelves visible"
t_003350.jpg,"archival black-and-white illustration/engraving of colonial-era soldiers, not a book"
t_003400.jpg,"Italian superhero comic cover close-up (Albo/Uomo Mascherato), not a spine/shelf"
t_003500.jpg,"fantasy figurine close-up, bookshelf visible but far too blurred to read"
t_003530.jpg,"hand-drawn Mickey Mouse caricature sketches on paper, not a book spine"
t_003540.jpg,"hand-drawn Umberto Eco caricature sketches on paper, not a book spine"
t_003550.jpg,"Spanish-language cartoon/comic content page, not a spine/shelf"
t_003600.jpg,"illustrated book content page (falling man), not a spine/shelf"
t_003640.jpg,"narrator on Turin apartment balcony (COLLEGIO building sign), no books"
t_003650.jpg,"narrator on Turin apartment balcony (COLLEGIO building sign), no books"
t_003710.jpg,"very dark transition shot, unreadable"
t_003740.jpg,"narrator walking through empty vintage theater, blue velvet seats, no books"
t_003750.jpg,"narrator in theater near stage/pedestal, no books"
t_003810.jpg,"narrator handling glowing book-lamp prop at podium, no legible text"
t_003820.jpg,"narrator gesturing beside glowing book-lamp prop, no legible text"
t_003830.jpg,"narrator standing at podium with glowing book-lamp prop, no legible text"
t_003840.jpg,"narrator speaking to camera, no books"
t_003850.jpg,"narrator leaning over glowing book-lamp prop on podium, no legible text"
t_003900.jpg,"mural-wall interview (mechanical illustration backdrop), no legible books"
t_003910.jpg,"mural-wall interview (mechanical illustration backdrop), no legible books"
t_003920.jpg,"transition, narrator passing through doorway near mural, no books"
t_003930.jpg,"university study-room scene, man walking with a book under arm too distant/blurred to read title"
t_003940.jpg,"archival Eco interview close-up, no shelves visible"
t_003950.jpg,"archival Eco interview close-up, no shelves visible"
